,created_at,text,sentiment
2582,2020-05-07 09:18:22+00:00,"RT @Madison89421615: “Mr Wonderful”: Buy $GLD

$nclh $ge $f $mgnx $aal $wfc $oxy $nio $ccl $t $ual $pins $luv $gm $uber $lyft $work $rig $m…",
2583,2020-07-05 00:36:18+00:00,RT @davidmoadel: We Are Suspending Market-Based Economies... At Worst We Are Replacing Them With State Capitalism https://t.co/lkKP5VvpGc $…,
2584,2020-06-30 03:19:51+00:00,DISCLOSURE --- VIEW IS FOR EDUCATIONAL PURPOSE.  @CNBC_Awaaz @CNBCTV18Live @ZeeBusiness @in_tradingview @CNBCBajar    #nifty #banknifty #stocks #trading,
2585,2020-06-11 15:47:07+00:00,Voleon Capital Management LP short position in METRO BANK PLC up 0.09% to 1.37% #MTRO $MTRO #LSE #StockMarket #Stocks #Shares #Business #Markets #Trading #News #Investing #Short https://t.co/vM411LdLkR,
2586,2020-04-18 19:22:33+00:00,"@Matt_Cochrane7 We watch $NFLX $AMZN and #Britbox on our $ROKU device. Planning on adding #DisneyPlus, but haven't yet. Long-time #cordcutter.",
2587,2020-07-14 17:14:34+00:00,sp500 fut ... https://t.co/JE8LunUprt,
2588,2020-05-07 08:14:24+00:00,"RT @Beth_Kindig: I predicted ad-tech to be one of the best tech trends in 2020. However, the story has changed. Google recently said in the…",
2589,2020-05-29 17:32:44+00:00,"MINERVA NEUROSCIENCES (NERV) is the big Rebound Trade today. The stock fell to $1.81 which was a -86% plunge, and then recovered to $3.84 in active trading, currently around $3.35/share. https://t.co/jrBg6IEgCF 
#trading #stocks $NERV #Minerva #volatility #rebound",
2590,2020-06-23 14:29:05+00:00,RT @WarriorTrading: Snap trades 12% higher after beating earnings and revenue estimates: https://t.co/9caU3MJIFQ | $SNAP #Daytrading #Stock…,
2591,2020-06-20 00:06:09+00:00,Short Interest in J B Hunt Transport Services Inc $JBHT Grows By 15.0% https://t.co/FM8aDF1aW2 #stocks,
2592,2020-05-28 16:31:39+00:00,"Back in the 90s it was the dot-com bubble (Internet-related companies) massively growing in the market. Now, it's the ""vaccine bubble."" #StocksToTrade #stocks #VaccinesWork",
2593,2020-04-29 19:31:12+00:00,"LIFETIME PACKAGE ONLY $150

- DAILY SIGNALS
- TECHNICAL ANALYSIS
- EBOOKS &amp; STRATEGIES
- 24/7 SUPPORT

exclamation_mark️LIMITED TIME AND PLACESexclamation_mark️

#forex  #forextrader #invest #stocks #profit #daytrader  #daytrading #trading #stockmarket #tradingsignal #investing #bitcoin  #crypto #pips #fx",
2594,2020-06-01 19:50:55+00:00,$pixy trading at $5.50. Recently at $14. High of year $30. Did small offering that just closed. Expanded into Canada. Signing contracts.Helping restaurants to open. Will go parabolic on next news imo $btc $athx $codx $mark $mcd $tsla $aspl $fb $baba $nio $uavs $aapl $goog $gm $f,
2595,2020-07-10 00:08:36+00:00,"@ihors3 $TSLA  @420K in 30 years. Just need to go up like $AAPL 
@elonmusk",
2596,2020-06-24 19:50:25+00:00,"Ordered a toner cartridge from $AMZN Prime. Came damaged. Returned via $UPS store today; dude was not wearing a mask. 

I'm going to do Staples curbside pickup instead.",
2597,2020-05-03 20:16:08+00:00,@DB868 No $BAC sorry!,
2598,2020-06-26 11:30:43+00:00,"What is the Fed hiding about the banks stress test yesterday? My comments and analysis for yesterday's market activity:
https://t.co/09vV6iHbgu
$SPY
$SPX
$QQQ
$ES https://t.co/EJNWkePydy",
2599,2020-07-11 21:28:25+00:00,"It’s bank week next week, friendly reminder. $XLF finished the week very strong. I like $JPM over the rest of the crew. Long $JPM short $BOKF should yield some nice risk managed alpha https://t.co/oh8PxtUgrD",
2600,2020-07-08 13:23:25+00:00,"RT @EmergingGrowth1: $PETV Petvivo Holdings, Inc. (PETV) Announces new social media engagement campaign $FB $TWTR $PINS $ETSY

https://t.co…",
2601,2020-07-15 01:13:43+00:00,"RT @50F7W4R37R4D3R: ""The primary cause of unhappiness is never the situation but your thoughts about it.""- Eckhart Tolle  #softwareengineer…",
2602,2020-06-10 13:06:36+00:00,"Good morning Wednesday traders
markets are mixed today with upside bias
find some acorns today !

#StockMarket #STOCKS #wednesdaymorning https://t.co/YzJp8lwk9w",
2603,2020-05-06 17:32:19+00:00,Facebook's Libra appoints HSBC legal chief Stuart Levey as CEO - https://t.co/s7OXb8fdxI $FB $HSBC #cryptocurrencies #news #blockchain,
2604,2020-07-12 21:00:49+00:00,"Upcoming earnings calls on Monday, July 13 2020:
1. $PEP PepsiCo, Inc.
2. $PEP PepsiCo, Inc.
3. $WTFCM Wintrust Financial Corporation
4. $FLR Fluor Corporation
5. $TY Tri-Continental Corporation
6. $CVTV China VTV Ltd.
7. $HIFS Hingham Institution for Savings",
2605,2020-04-28 08:21:10+00:00,$2.34 Billion in Sales Expected for eBay Inc $EBAY This Quarter https://t.co/wVN6u8JjTm #stocks,
2606,2020-06-05 13:37:00+00:00,"#SP500 futures: Stay long above 3150 for Target 3200-3200.

#markets #Nasdaq100 #DJIA",
2607,2020-06-10 16:45:53+00:00,"$MPC, $SE, $JNJ BuyToOpen AtTheMoney to Calls_Bullish_Stock ($SL 20 % ).",
2608,2020-06-09 08:38:29+00:00,"RT @nerdaxic: @v_sirv @kiruti Pretty much all stocks are up right now, ""Strong buy"" just means ""don't hold #cash"". 

I would not buy #stock…",
2609,2020-05-29 19:07:01+00:00,Luckbox Esports Betting Platform Making Strides To Expand Industry - Legal Sports Betting   #esports #stocks #investing #growthstocks $ATVI $NVDA $EA https://t.co/NjJRZOGaEX,
2610,2020-06-03 09:40:53+00:00,"RT @NorthmanTrader: Someone's lying. You choose.
$SPX $TNX https://t.co/SxRW5kf7cv",
2611,2020-05-04 16:04:18+00:00,$spy $spx daily. Quick update. We’re stuck in this pink channel https://t.co/E3NgXhp82S,
2612,2020-06-04 13:25:05+00:00,"#ES_F 3120.75 is ""fair value"" to the $SPX cash close Wednesday at 3122.87

https://t.co/ZA2qFUTbfH
#CashGap",
2613,2020-07-15 03:29:26+00:00,RT @TheOptionGuys: Some of our subscribers and admins gains!! Join using link in the bio! General members pay nothing! Subscribers pay $50…,
2614,2020-05-05 09:55:35+00:00,"$MRK's Aroon indicator drops into Downtrend on May 4, 2020. View odds for this and other indicators: https://t.co/HOWo6yAzLD #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/UgMeT9vOoI",
2615,2020-06-10 12:42:58+00:00,"RT @KobeissiLetter: THE BIGGEST EVER $SPX TO REALITY DISCONNECT OF ALL TIME!

“Markets are forward looking” is the rebuttal to this graph.…",
2616,2020-07-01 02:17:45+00:00,#Caterpillar $CAT Has A Weak #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Neutral; #momentum score Weak #stocks #stock #StockMarket #Investment #investing https://t.co/5JE2nlalc3 https://t.co/0gs05xKpyK https://t.co/r5LyRd2t01,
2617,2020-06-19 21:12:58+00:00,RT @leadlagreport: Has the legendary Warren Buffet lost his Midas touch? #stocks #markets #economy #investing #financialservices #warrenbuf…,
2618,2020-05-07 01:26:44+00:00,RT @ONEWALLSTREET: $SPOM he’s out the gate. And this time he’ll keep going! Old revenues are $140M-$400M annually. Guess what? They’ve grow…,
2619,2020-04-25 02:11:13+00:00,Eli Lilly And Co $LLY Price Target Increased to $185.00 by Analysts at Cantor Fitzgerald https://t.co/wzAuGf8QpV #stocks,
2620,2020-06-23 13:45:01+00:00,"AMERICA’S DEMAND FOR TALKS IS A LIE - IRAN PRESIDENT

$WTI #trading #stocks $SPY",
2621,2020-04-25 06:29:21+00:00,Zacks: Analysts Anticipate Bank of Marin Bancorp $BMRC to Announce $0.50 Earnings Per Share https://t.co/7RmgRxe9pw #stocks,
2622,2020-04-24 00:32:53+00:00,RT @DanaMattioli: Amazon says it doesn't use information on third-party sellers to inform its private-label business. But interviews with m…,
2623,2020-04-24 13:58:49+00:00,RT @Northst18363337: Anyone who doesn't think gold is in a bull market. I posted the breakouts last year - open your eyes. All time highs a…,
2624,2020-04-21 00:26:42+00:00,Brokerages Anticipate General Dynamics Co. $GD to Announce $2.57 Earnings Per Share https://t.co/Bb5H4ekyos #stocks,
2625,2020-06-15 23:32:53+00:00,"Andreea Porcelli Welcomes you Back to the SGF Roadshow for Omnia Wellness June 29th through July 2nd!

https://t.co/9nrVuqKPxd

#NewYork #Covid_19 #QuarantineLife #business #lockdown #updates #cybersecurity #investing #stocks  #coronavirus #nasdaq #GRAMMYs #DDoS #Nintendo https://t.co/3Avwt5NkYj",
2626,2020-04-19 23:22:32+00:00,"$t. Liberty - APOLOGY #NowPlaying on Da Blessing Production Radio 
listen at https://t.co/SAKpX022Ur
Download  ""Da Blessing Production Radio"" App from your app store
#Dbpradio #Dbp4artistes",
2627,2020-06-01 13:15:06+00:00,"Early lifting of lockdown restrictions caused resurgence of COVID-19 cases in South Korea, leading its manufacturing PMI to an all-time low in May ’20. #lockdown #South #Korea #resurgence #PMI #stocks #markets #economy #investing #financialservices https://t.co/er4YnOALcz",
2628,2020-07-14 18:06:51+00:00,"RT @LamboJohnny: Question is what color do I pick... chart_increasingchart_increasing

The Skittles of Lamborghinis haha V12 power only face_blowing_a_kisspeachpeachpeach

LAMBO MULTI BAGGER BABY, we…",
2629,2020-06-29 04:26:44+00:00,"RT @quakes99: Mike Alkin's #Uranium Supply analysis ""Price is Everything"" explains why ""The uranium price must at least double for the #nuc…",
2630,2020-06-14 04:48:06+00:00,"RT @Callum_Thomas: 7. Institutional investors continue to cast a vote of no-confidence on risk assets though...

(SSICI: readings &gt;100 indi…",
2631,2020-06-01 03:38:18+00:00,$HD sales are gonna soar. #plywood #HomeDepot #looting,
2632,2020-05-06 15:23:19+00:00,I'll be on @HalftimeReport today at noon. Will you be tuning in? #stocks #stockmarket #investing #covid19,
2633,2020-06-26 13:43:36+00:00,"close $FB strangle JUL 210/260 $352db, a $270 win, or ~46% in cycle, small win, down $658 YTD, look to get in at earngs
@TraderNickyBAT @Tomunderwater @Tony_BATtista @TFMTrades @tastytradar #tastytrades",
2634,2020-05-31 19:14:13+00:00,"RT @Callum_Thomas: 8. Also, as the seasonality map shows: shorter-term, things tend to level out around this time of the year (not to menti…",
2635,2020-06-03 19:01:40+00:00,"Another One! Drop half off #stocks #daytrade #optionstrade 
Posted by Burak https://t.co/SayW57GdRk",
2636,2020-07-15 23:55:56+00:00,$bmra once it hits $10 it runs fast to $20 imo. Mutual funds will run it quickly. Same thing that happened to $codx and $gnmk. Look at their charts. It’s coming! Very close imo. $mrna $ino $gene $pixy $gnus $veru $nio $tnxp $htbx $aim $tsla $pton $amzn $aapl $abt $pfe $mgm,
2637,2020-06-06 22:31:58+00:00,RT @the_chart_life: $MSFT Microsoft ...Breaking higher from the consolidation. Let's see if we can put in another leg higher. https://t.co/…,
2638,2020-07-15 13:44:11+00:00,"RT @MarketNewsLK: European shares gain on vaccine hopes!

France CAC up 2.3%, UK FTSE100 up 1.8%, Germany DAX up 1.7%, Milan up 2%, Spain u…",
2639,2020-06-10 06:44:09+00:00,"Going live #SP500 #US30 #BTC #ETH 

Market Analysis

https://t.co/CuNIAm6eKD
 
Password: 
3MRte5 or 628350 https://t.co/lw3AmD4icN",
2640,2020-07-01 12:08:33+00:00,Apple Officially Obsoletes First MacBook Pro With a Retina Display https://t.co/s30nKawNQD $AAPL https://t.co/QLxKB5htom,
2641,2020-06-29 18:18:09+00:00,Is Carvana The Amazon Of Cars? @themotleyfool #stocks $CVNA $AMZN $BKS $SE https://t.co/7b5AfqxrZc,
2642,2020-04-27 18:20:24+00:00,RT @research_tree: FY19 results in line; trading had been ahead prior to COVID-19. Report on @EpwinGroup published by @Zeus_Capital #shares…,
2643,2020-05-28 17:04:41+00:00,$MSFT poised to take out ATH next week,
2644,2020-06-29 16:24:34+00:00,"$VixSpx .
 $spx could go higher... https://t.co/rztUnA35GG",
2645,2020-07-14 08:12:20+00:00,sp500 fut ... https://t.co/gr7pAe2ioe,
2646,2020-06-04 00:56:19+00:00,"The US Military Should Remember This General Robert E. Lee Quote &amp; Evict The Trumps From The WH!

$aapl $amzn $abbv $ba $brk $bac $bhc $crm $cmg $msft $fb $nflx $hlf $iep $ibm $ko $pep $wmt $tgt $kr $wfc $jpm $bac $ms $gs $snap $btc $mcd $qsr $tst $uber $nke $sbux $pg $snap $grub https://t.co/0FPWt4ZkNL",
2647,2020-07-06 23:52:33+00:00,$T someone is asking me about ex date on this thing and when they need to own buy to get paid for july 9th record date. I said I wasnt sure if today was the cut off due to 3 day settlement or tomorrow. Thanks,
2648,2020-07-02 17:11:01+00:00,"$OKTA +6.43% so far - rejected today's lows. Fingers crossed... potential for an extended move here!

https://t.co/pb5Pn18Kro

#stocks #trading $ZM $CTXS $CRWD $ZS $WORK $DOCU $AAPL $NFLX $GOOG $FB $TSLA $PLUG $NIO",
2649,2020-06-27 05:04:10+00:00,"RT @JAMESLEO121: $GOOG $AAPL $SPY $AMZN $TDOC $TSLA $COST $BA $NFLX $NVDA $TWTR $ZM $BABA $FB $DOW $MSFT $QQQ $BB
Discord group https://t.c…",
2650,2020-06-21 11:30:34+00:00,Expedia Group Inc $EXPE Sees Significant Increase in Short Interest https://t.co/rlloX7AWqG #stocks,
2651,2020-04-18 21:18:33+00:00,RT @mardermarket: One of the most impressive things about this advance is Nasdaq volume. The Nasdaq Composite shows five major accumulation…,
2652,2020-07-13 16:03:16+00:00,Intel Co. $INTC Expected to Post Earnings of $1.10 Per Share https://t.co/yuv59KgUIy,
2653,2020-07-13 02:54:01+00:00,RT @UnravelTrading: Lol at $ES futures. Record number of coronavirus cases and the market is rocketrolling_on_the_floor_laughing #spy #StockMarket #sp500,
2654,2020-04-18 15:56:30+00:00,"Procter &amp; Gamble $PG Updates FY 2020

Pre-Market Earnings Guidance https://t.co/dpGzkrJQ0A",
2655,2020-06-05 16:03:00+00:00,"I #Invested $22,000 This Monday on #Stocks : An Entrepreneur's Journey
https://t.co/OyCgeI2p0p",
2656,2020-04-18 03:12:10+00:00,ReneSola Ltd. $SOL Sees Significant Growth in Short Interest https://t.co/7xnPtfRtGz #stocks,
2657,2020-06-09 17:32:18+00:00,"RT @SystematicVoL: I'm just glad the stock market does not reflect the real economy, credit spreads, employment or EPS $SPY $ES $SPX https:…",
2658,2020-07-06 06:06:28+00:00,"After touching a high of 36,389.01, the 30-share index was trading 310.29 points, or 0.86 per cent, higher at 36,331.71, while the NSE #Nifty rose 99.70 points, or 0.94 per cent, to 10,707.05. #stocks #sensex 
https://t.co/3vgSHIONYD",
2659,2020-04-14 18:27:33+00:00,RT @UdallTechStrat: So $AAPL -- are U just starting to think about buying it now or again?? https://t.co/Mavh4IULrY,
2660,2020-06-21 10:03:24+00:00,RT @flyingstocksman: #Regeneron is also onwards &amp; upwards. It gave a buy on our system on JAN 2020 &amp; it's up 60% since. See chart. Key: abo…,
2661,2020-06-11 19:54:32+00:00,"""The higher you climb the tree, the thinner the branch""

#Stocks",
2662,2020-07-14 12:28:22+00:00,RT @rcwhalen: $JPM's allowance for loan losses now up 144% YOY..... @CNBCFastMoney More to come in 2H 2020..... Yikes.....,
2663,2020-06-16 15:06:55+00:00,"RT @EyeoftheStormZ: The whole market is now a battleground stock 

In this corner:  FED unlimited $ 

VS

The Rise of Covid II, riots, elec…",
2664,2020-06-17 14:52:02+00:00,4 Stocks to Buy If the Market Crashes Again https://t.co/evgC9S1YgM $MTN $SPCE $MGM $DIS,
2665,2020-04-09 20:08:02+00:00,$XOM - Despite The Oil Price Carnage Exxon Will Grow The Dividend For The 38th Year In A Row. https://t.co/CaZ46fk2Df #stocks #economy #trading,
2666,2020-04-28 12:15:04+00:00,Huge variation: The Goodyear Tire &amp; Rubber Comp $GT 28.58 up 4.12% 4:00pm https://t.co/Pa7hlovGSJ  #stocks,
2667,2020-07-04 15:16:12+00:00,$BGBIO $BRRGF #bergenbio the oral AXL inhibitor company #1 in U.K. Accord #COVID study w/Data due in August &amp; Recent Positive NSCLC Data w/ $MRK Keytruda - added 530K new shares at $3.75 - offering closed-back up. https://t.co/LyNoYC2Jax,
2668,2020-07-15 12:17:30+00:00,$AAPL PT raised to $450 at Needham.,
2669,2020-06-10 15:43:02+00:00,Apple (NASDAQ:AAPL) Price Target Raised to $350.00 at Deutsche Bank $AAPL #AAPL #Apple #instantalerts #NASDAQ:AAPL https://t.co/T4Qriw26Qg,
2670,2020-04-22 18:43:03+00:00,"RT @SierraClub: Today, @BankofAmerica is holding their annual shareholders meeting, so we're keeping up the pressure and calling on them to…",
2671,2020-07-07 20:02:58+00:00,"RT @DailyFXTeam: US Equity Close:
$SPX -1.04%
$DJI -1.51%
$NDX -0.73%
$RUT -2.13%
$VIX +1.45",
2672,2020-07-06 18:43:27+00:00,"$GOLD Cup and Handle

$gld $mro $mgm $ko $tops $apha $t $gnus $mfa $uso $xom $nio $uco $gush $ivr $nkla $voo $cpe $nem $play $idex $cprx $tlry $oas $f $ge $dis $t $gdx $slv $spy $spx $qqq $iwm $zm $nem $bac $jpm $gs $c $nke $docu $eem $tlt $fb $aapl $amzn $nflx $eurusd https://t.co/Pj0fJ1yN1G",
2673,2020-06-30 01:07:29+00:00,"RT @PS5only: Harry Potter 

AAA Game out 2021. Highly anticipated for PlayStation 5 (TBC)

sparkles Hogwarts + Open World 
sparkles Avalanche Software th…",
2674,2020-06-24 02:39:36+00:00,$DIA $SPY $QQQ #stocks #StockMarketNews #StockMarketCrash2020 #stockstowatch #Stockstosell buy solid #assets like Precious Metals probably at the top of that list. Property would be Another good one. Wait until bottom is found then buy #equities. https://t.co/GAaJlkeway,
2675,2020-06-08 15:00:28+00:00,RT @FXstreetNews: S&amp;P 500 Futures to move towards 3300 on a break of 3212.25 – Charles Schwab By @FXstreetNews https://t.co/zcvlw8MPaX #SP5…,
2676,2020-06-28 16:07:51+00:00,"RT @ritholtz: Due to rampant misinformation, violent threats, voter suppression + divisive hate speech, these companies have suspended adve…",
2677,2020-06-30 00:14:24+00:00,Bipartisan support for regulating $FB plus the general public doesn’t like $FB in general. So from a political perspective it’s politically savvy to be anti-$FB. Serious product changes could come because of regulation. Keep in mind $FB = 20x size of next largest social media,
2678,2020-04-29 13:57:44+00:00,"$MA CC: Once they have some kind of therapies, that will be key. But without a vaccine, he believes there won't be cross country, long haul travel. They will still have to be quarantined upon landing. He's preparing themsel... https://t.co/6LvsWMaFLF",
2679,2020-06-11 18:22:02+00:00,"It is beyond me why the United States, as a developed nation, have such a hard time coping with a simple virus! To be honest with you one has to think that this is intended by the government. Someone is working against it for sure! Curves are US, Italy and Germany #stocks https://t.co/zMuUCIUE3H",
